Date,Airport,lat,lon,passengers
2009-01,Oslo Gardermoen,60.19767806,11.10042593,1201997
2009-02,Oslo Gardermoen,60.19767806,11.10042593,1262678
2009-03,Oslo Gardermoen,60.19767806,11.10042593,1481969
2009-04,Oslo Gardermoen,60.19767806,11.10042593,1464414
2009-05,Oslo Gardermoen,60.19767806,11.10042593,1550272
2009-06,Oslo Gardermoen,60.19767806,11.10042593,1781518
2009-07,Oslo Gardermoen,60.19767806,11.10042593,1688344
2009-08,Oslo Gardermoen,60.19767806,11.10042593,1639576
2009-09,Oslo Gardermoen,60.19767806,11.10042593,1684544
2009-10,Oslo Gardermoen,60.19767806,11.10042593,1689126
2009-11,Oslo Gardermoen,60.19767806,11.10042593,1475014
2009-12,Oslo Gardermoen,60.19767806,11.10042593,1266871
2010-01,Oslo Gardermoen,60.19767806,11.10042593,1273760
2010-02,Oslo Gardermoen,60.19767806,11.10042593,1331434
2010-03,Oslo Gardermoen,60.19767806,11.10042593,1582442
2010-04,Oslo Gardermoen,60.19767806,11.10042593,1124898
2010-05,Oslo Gardermoen,60.19767806,11.10042593,1674905
2010-06,Oslo Gardermoen,60.19767806,11.10042593,1873571
2010-07,Oslo Gardermoen,60.19767806,11.10042593,1833791
2010-08,Oslo Gardermoen,60.19767806,11.10042593,1819253
2010-09,Oslo Gardermoen,60.19767806,11.10042593,1831123
2010-10,Oslo Gardermoen,60.19767806,11.10042593,1825018
2010-11,Oslo Gardermoen,60.19767806,11.10042593,1588008
2010-12,Oslo Gardermoen,60.19767806,11.10042593,1382181
2011-01,Oslo Gardermoen,60.19767806,11.10042593,1393957
2011-02,Oslo Gardermoen,60.19767806,11.10042593,1432563
2011-03,Oslo Gardermoen,60.19767806,11.10042593,1720539
2011-04,Oslo Gardermoen,60.19767806,11.10042593,1656677
2011-05,Oslo Gardermoen,60.19767806,11.10042593,1886569
2011-06,Oslo Gardermoen,60.19767806,11.10042593,2013012
2011-07,Oslo Gardermoen,60.19767806,11.10042593,1971424
2011-08,Oslo Gardermoen,60.19767806,11.10042593,1900919
2011-09,Oslo Gardermoen,60.19767806,11.10042593,1976469
2011-10,Oslo Gardermoen,60.19767806,11.10042593,1960182
2011-11,Oslo Gardermoen,60.19767806,11.10042593,1720339
2011-12,Oslo Gardermoen,60.19767806,11.10042593,1476466
2012-01,Oslo Gardermoen,60.19767806,11.10042593,1513164
2012-02,Oslo Gardermoen,60.19767806,11.10042593,1615791
2012-03,Oslo Gardermoen,60.19767806,11.10042593,1852596
2012-04,Oslo Gardermoen,60.19767806,11.10042593,1694526
2012-05,Oslo Gardermoen,60.19767806,11.10042593,1972743
2012-06,Oslo Gardermoen,60.19767806,11.10042593,2064594
2012-07,Oslo Gardermoen,60.19767806,11.10042593,2087927
2012-08,Oslo Gardermoen,60.19767806,11.10042593,2002262
2012-09,Oslo Gardermoen,60.19767806,11.10042593,2046717
2012-10,Oslo Gardermoen,60.19767806,11.10042593,2033912
2012-11,Oslo Gardermoen,60.19767806,11.10042593,1796947
2012-12,Oslo Gardermoen,60.19767806,11.10042593,1515012
2013-01,Oslo Gardermoen,60.19767806,11.10042593,1533892
2013-02,Oslo Gardermoen,60.19767806,11.10042593,1611451
2013-03,Oslo Gardermoen,60.19767806,11.10042593,1790673
2013-04,Oslo Gardermoen,60.19767806,11.10042593,1897049
2013-05,Oslo Gardermoen,60.19767806,11.10042593,2022955
2013-06,Oslo Gardermoen,60.19767806,11.10042593,2211971
2013-07,Oslo Gardermoen,60.19767806,11.10042593,2234177
2013-08,Oslo Gardermoen,60.19767806,11.10042593,2104561
2013-09,Oslo Gardermoen,60.19767806,11.10042593,2130288
2013-10,Oslo Gardermoen,60.19767806,11.10042593,2093656
2013-11,Oslo Gardermoen,60.19767806,11.10042593,1821852
2013-12,Oslo Gardermoen,60.19767806,11.10042593,1625798
2014-01,Oslo Gardermoen,60.19767806,11.10042593,1629519
2014-02,Oslo Gardermoen,60.19767806,11.10042593,1637487
2014-03,Oslo Gardermoen,60.19767806,11.10042593,1925320
2014-04,Oslo Gardermoen,60.19767806,11.10042593,1981473
2014-05,Oslo Gardermoen,60.19767806,11.10042593,2083521
2014-06,Oslo Gardermoen,60.19767806,11.10042593,2423718
2014-07,Oslo Gardermoen,60.19767806,11.10042593,2342603
2014-08,Oslo Gardermoen,60.19767806,11.10042593,2216385
2014-09,Oslo Gardermoen,60.19767806,11.10042593,2223784
2014-10,Oslo Gardermoen,60.19767806,11.10042593,2193343
2014-11,Oslo Gardermoen,60.19767806,11.10042593,1846930
2014-12,Oslo Gardermoen,60.19767806,11.10042593,1653073
2015-01,Oslo Gardermoen,60.19767806,11.10042593,1596506
2015-02,Oslo Gardermoen,60.19767806,11.10042593,1680167
2015-03,Oslo Gardermoen,60.19767806,11.10042593,1927557
2015-04,Oslo Gardermoen,60.19767806,11.10042593,1975313
2015-05,Oslo Gardermoen,60.19767806,11.10042593,2140870
2015-06,Oslo Gardermoen,60.19767806,11.10042593,2422275
2015-07,Oslo Gardermoen,60.19767806,11.10042593,2415396
2015-08,Oslo Gardermoen,60.19767806,11.10042593,2265504
2015-09,Oslo Gardermoen,60.19767806,11.10042593,2294553
2015-10,Oslo Gardermoen,60.19767806,11.10042593,2235851
2015-11,Oslo Gardermoen,60.19767806,11.10042593,1923183
2015-12,Oslo Gardermoen,60.19767806,11.10042593,1683022
2016-01,Oslo Gardermoen,60.19767806,11.10042593,1647865
2016-02,Oslo Gardermoen,60.19767806,11.10042593,1822922
2016-03,Oslo Gardermoen,60.19767806,11.10042593,2034761
2016-04,Oslo Gardermoen,60.19767806,11.10042593,2010474
2016-05,Oslo Gardermoen,60.19767806,11.10042593,2263144
2016-06,Oslo Gardermoen,60.19767806,11.10042593,2464948
2016-07,Oslo Gardermoen,60.19767806,11.10042593,2441512
2016-08,Oslo Gardermoen,60.19767806,11.10042593,2378294
2016-09,Oslo Gardermoen,60.19767806,11.10042593,2383586
2016-10,Oslo Gardermoen,60.19767806,11.10042593,2333688
2016-11,Oslo Gardermoen,60.19767806,11.10042593,2035371
2016-12,Oslo Gardermoen,60.19767806,11.10042593,1849850
2017-01,Oslo Gardermoen,60.19767806,11.10042593,1829667
2017-02,Oslo Gardermoen,60.19767806,11.10042593,1889664
2017-03,Oslo Gardermoen,60.19767806,11.10042593,2221244
2017-04,Oslo Gardermoen,60.19767806,11.10042593,2190519
2017-05,Oslo Gardermoen,60.19767806,11.10042593,2389166
2017-06,Oslo Gardermoen,60.19767806,11.10042593,2627823
2017-07,Oslo Gardermoen,60.19767806,11.10042593,2670005
2017-08,Oslo Gardermoen,60.19767806,11.10042593,2544750
2017-09,Oslo Gardermoen,60.19767806,11.10042593,2495014
2017-10,Oslo Gardermoen,60.19767806,11.10042593,2481445
2017-11,Oslo Gardermoen,60.19767806,11.10042593,2113626
2017-12,Oslo Gardermoen,60.19767806,11.10042593,1897282
2018-01,Oslo Gardermoen,60.19767806,11.10042593,1876247
2018-02,Oslo Gardermoen,60.19767806,11.10042593,1961178
2018-03,Oslo Gardermoen,60.19767806,11.10042593,2263859
2018-04,Oslo Gardermoen,60.19767806,11.10042593,2342597
2018-05,Oslo Gardermoen,60.19767806,11.10042593,2495039
2018-06,Oslo Gardermoen,60.19767806,11.10042593,2683988
2018-07,Oslo Gardermoen,60.19767806,11.10042593,2816637
2018-08,Oslo Gardermoen,60.19767806,11.10042593,2665314
2018-09,Oslo Gardermoen,60.19767806,11.10042593,2587531
2018-10,Oslo Gardermoen,60.19767806,11.10042593,2544223
2018-11,Oslo Gardermoen,60.19767806,11.10042593,2203025
2018-12,Oslo Gardermoen,60.19767806,11.10042593,1967174
2019-01,Oslo Gardermoen,60.19767806,11.10042593,1946538
2019-02,Oslo Gardermoen,60.19767806,11.10042593,1999386
2019-03,Oslo Gardermoen,60.19767806,11.10042593,2325797
2019-04,Oslo Gardermoen,60.19767806,11.10042593,2242110
2019-05,Oslo Gardermoen,60.19767806,11.10042593,2428457
2019-06,Oslo Gardermoen,60.19767806,11.10042593,2741189
2019-07,Oslo Gardermoen,60.19767806,11.10042593,2829077
2019-08,Oslo Gardermoen,60.19767806,11.10042593,2653925
2019-09,Oslo Gardermoen,60.19767806,11.10042593,2644582
2019-10,Oslo Gardermoen,60.19767806,11.10042593,2559129
2019-11,Oslo Gardermoen,60.19767806,11.10042593,2114984
2019-12,Oslo Gardermoen,60.19767806,11.10042593,1991377
2020-01,Oslo Gardermoen,60.19767806,11.10042593,1936586
2020-02,Oslo Gardermoen,60.19767806,11.10042593,2001343
2020-03,Oslo Gardermoen,60.19767806,11.10042593,983454
2020-04,Oslo Gardermoen,60.19767806,11.10042593,120729
2020-05,Oslo Gardermoen,60.19767806,11.10042593,214769
2020-06,Oslo Gardermoen,60.19767806,11.10042593,381582
2020-07,Oslo Gardermoen,60.19767806,11.10042593,772121
2020-08,Oslo Gardermoen,60.19767806,11.10042593,717600
2020-09,Oslo Gardermoen,60.19767806,11.10042593,573655
2020-10,Oslo Gardermoen,60.19767806,11.10042593,562275
2020-11,Oslo Gardermoen,60.19767806,11.10042593,319136
2020-12,Oslo Gardermoen,60.19767806,11.10042593,406940
2021-01,Oslo Gardermoen,60.19767806,11.10042593,287217
2021-02,Oslo Gardermoen,60.19767806,11.10042593,219407
2021-03,Oslo Gardermoen,60.19767806,11.10042593,281834
2021-04,Oslo Gardermoen,60.19767806,11.10042593,247098
2021-05,Oslo Gardermoen,60.19767806,11.10042593,337624
2021-06,Oslo Gardermoen,60.19767806,11.10042593,538183
2021-07,Oslo Gardermoen,60.19767806,11.10042593,1019565
2021-08,Oslo Gardermoen,60.19767806,11.10042593,1074206
2021-09,Oslo Gardermoen,60.19767806,11.10042593,1210757
2021-10,Oslo Gardermoen,60.19767806,11.10042593,1580539
2021-11,Oslo Gardermoen,60.19767806,11.10042593,1448910
2021-12,Oslo Gardermoen,60.19767806,11.10042593,1126270
2022-01,Oslo Gardermoen,60.19767806,11.10042593,836998
2022-02,Oslo Gardermoen,60.19767806,11.10042593,1039544
2022-03,Oslo Gardermoen,60.19767806,11.10042593,1554921
2022-04,Oslo Gardermoen,60.19767806,11.10042593,1844115
2022-05,Oslo Gardermoen,60.19767806,11.10042593,2083999
2022-06,Oslo Gardermoen,60.19767806,11.10042593,2391239
2022-07,Oslo Gardermoen,60.19767806,11.10042593,2250624
2022-08,Oslo Gardermoen,60.19767806,11.10042593,2349540
2022-09,Oslo Gardermoen,60.19767806,11.10042593,2283108
2022-10,Oslo Gardermoen,60.19767806,11.10042593,2267985
2022-11,Oslo Gardermoen,60.19767806,11.10042593,1802603
2022-12,Oslo Gardermoen,60.19767806,11.10042593,1685949
2023-01,Oslo Gardermoen,60.19767806,11.10042593,1571396
2023-02,Oslo Gardermoen,60.19767806,11.10042593,1622654
2009-01,Stavanger Sola,58.88056267,5.631326997,243220
2009-02,Stavanger Sola,58.88056267,5.631326997,251053
2009-03,Stavanger Sola,58.88056267,5.631326997,292424
2009-04,Stavanger Sola,58.88056267,5.631326997,276256
2009-05,Stavanger Sola,58.88056267,5.631326997,302551
2009-06,Stavanger Sola,58.88056267,5.631326997,334937
2009-07,Stavanger Sola,58.88056267,5.631326997,278047
2009-08,Stavanger Sola,58.88056267,5.631326997,287803
2009-09,Stavanger Sola,58.88056267,5.631326997,316246
2009-10,Stavanger Sola,58.88056267,5.631326997,325817
2009-11,Stavanger Sola,58.88056267,5.631326997,302240
2009-12,Stavanger Sola,58.88056267,5.631326997,250923
2010-01,Stavanger Sola,58.88056267,5.631326997,250368
2010-02,Stavanger Sola,58.88056267,5.631326997,260076
2010-03,Stavanger Sola,58.88056267,5.631326997,299547
2010-04,Stavanger Sola,58.88056267,5.631326997,206488
2010-05,Stavanger Sola,58.88056267,5.631326997,306589
2010-06,Stavanger Sola,58.88056267,5.631326997,335717
2010-07,Stavanger Sola,58.88056267,5.631326997,280477
2010-08,Stavanger Sola,58.88056267,5.631326997,313991
2010-09,Stavanger Sola,58.88056267,5.631326997,337651
2010-10,Stavanger Sola,58.88056267,5.631326997,339816
2010-11,Stavanger Sola,58.88056267,5.631326997,314088
2010-12,Stavanger Sola,58.88056267,5.631326997,265079
2011-01,Stavanger Sola,58.88056267,5.631326997,271176
2011-02,Stavanger Sola,58.88056267,5.631326997,269776
2011-03,Stavanger Sola,58.88056267,5.631326997,332856
2011-04,Stavanger Sola,58.88056267,5.631326997,302722
2011-05,Stavanger Sola,58.88056267,5.631326997,350836
2011-06,Stavanger Sola,58.88056267,5.631326997,365222
2011-07,Stavanger Sola,58.88056267,5.631326997,314373
2011-08,Stavanger Sola,58.88056267,5.631326997,335209
2011-09,Stavanger Sola,58.88056267,5.631326997,375790
2011-10,Stavanger Sola,58.88056267,5.631326997,373962
2011-11,Stavanger Sola,58.88056267,5.631326997,348316
2011-12,Stavanger Sola,58.88056267,5.631326997,293287
2012-01,Stavanger Sola,58.88056267,5.631326997,297570
2012-02,Stavanger Sola,58.88056267,5.631326997,308642
2012-03,Stavanger Sola,58.88056267,5.631326997,353954
2012-04,Stavanger Sola,58.88056267,5.631326997,313407
2012-05,Stavanger Sola,58.88056267,5.631326997,376789
2012-06,Stavanger Sola,58.88056267,5.631326997,372762
2012-07,Stavanger Sola,58.88056267,5.631326997,348433
2012-08,Stavanger Sola,58.88056267,5.631326997,374904
2012-09,Stavanger Sola,58.88056267,5.631326997,388163
2012-10,Stavanger Sola,58.88056267,5.631326997,398647
2012-11,Stavanger Sola,58.88056267,5.631326997,374938
2012-12,Stavanger Sola,58.88056267,5.631326997,300645
2013-01,Stavanger Sola,58.88056267,5.631326997,318710
2013-02,Stavanger Sola,58.88056267,5.631326997,327388
2013-03,Stavanger Sola,58.88056267,5.631326997,352066
2013-04,Stavanger Sola,58.88056267,5.631326997,401691
2013-05,Stavanger Sola,58.88056267,5.631326997,415468
2013-06,Stavanger Sola,58.88056267,5.631326997,435784
2013-07,Stavanger Sola,58.88056267,5.631326997,405794
2013-08,Stavanger Sola,58.88056267,5.631326997,408810
2013-09,Stavanger Sola,58.88056267,5.631326997,430894
2013-10,Stavanger Sola,58.88056267,5.631326997,437042
2013-11,Stavanger Sola,58.88056267,5.631326997,393459
2013-12,Stavanger Sola,58.88056267,5.631326997,325781
2014-01,Stavanger Sola,58.88056267,5.631326997,338690
2014-02,Stavanger Sola,58.88056267,5.631326997,332858
2014-03,Stavanger Sola,58.88056267,5.631326997,396022
2014-04,Stavanger Sola,58.88056267,5.631326997,388069
2014-05,Stavanger Sola,58.88056267,5.631326997,415201
2014-06,Stavanger Sola,58.88056267,5.631326997,453067
2014-07,Stavanger Sola,58.88056267,5.631326997,405973
2014-08,Stavanger Sola,58.88056267,5.631326997,416733
2014-09,Stavanger Sola,58.88056267,5.631326997,427466
2014-10,Stavanger Sola,58.88056267,5.631326997,427713
2014-11,Stavanger Sola,58.88056267,5.631326997,384541
2014-12,Stavanger Sola,58.88056267,5.631326997,324391
2015-01,Stavanger Sola,58.88056267,5.631326997,318649
2015-02,Stavanger Sola,58.88056267,5.631326997,324379
2015-03,Stavanger Sola,58.88056267,5.631326997,366317
2015-04,Stavanger Sola,58.88056267,5.631326997,362885
2015-05,Stavanger Sola,58.88056267,5.631326997,391751
2015-06,Stavanger Sola,58.88056267,5.631326997,437292
2015-07,Stavanger Sola,58.88056267,5.631326997,415839
2015-08,Stavanger Sola,58.88056267,5.631326997,402073
2015-09,Stavanger Sola,58.88056267,5.631326997,411998
2015-10,Stavanger Sola,58.88056267,5.631326997,407449
2015-11,Stavanger Sola,58.88056267,5.631326997,356128
2015-12,Stavanger Sola,58.88056267,5.631326997,298811
2016-01,Stavanger Sola,58.88056267,5.631326997,293389
2016-02,Stavanger Sola,58.88056267,5.631326997,307457
2016-03,Stavanger Sola,58.88056267,5.631326997,333955
2016-04,Stavanger Sola,58.88056267,5.631326997,338759
2016-05,Stavanger Sola,58.88056267,5.631326997,369494
2016-06,Stavanger Sola,58.88056267,5.631326997,399016
2016-07,Stavanger Sola,58.88056267,5.631326997,368884
2016-08,Stavanger Sola,58.88056267,5.631326997,374978
2016-09,Stavanger Sola,58.88056267,5.631326997,390295
2016-10,Stavanger Sola,58.88056267,5.631326997,377407
2016-11,Stavanger Sola,58.88056267,5.631326997,340272
2016-12,Stavanger Sola,58.88056267,5.631326997,294859
2017-01,Stavanger Sola,58.88056267,5.631326997,286342
2017-02,Stavanger Sola,58.88056267,5.631326997,287763
2017-03,Stavanger Sola,58.88056267,5.631326997,346791
2017-04,Stavanger Sola,58.88056267,5.631326997,322571
2017-05,Stavanger Sola,58.88056267,5.631326997,373987
2017-06,Stavanger Sola,58.88056267,5.631326997,403451
2017-07,Stavanger Sola,58.88056267,5.631326997,367790
2017-08,Stavanger Sola,58.88056267,5.631326997,372165
2017-09,Stavanger Sola,58.88056267,5.631326997,385604
2017-10,Stavanger Sola,58.88056267,5.631326997,383279
2017-11,Stavanger Sola,58.88056267,5.631326997,347142
2017-12,Stavanger Sola,58.88056267,5.631326997,295586
2018-01,Stavanger Sola,58.88056267,5.631326997,294835
2018-02,Stavanger Sola,58.88056267,5.631326997,300956
2018-03,Stavanger Sola,58.88056267,5.631326997,330960
2018-04,Stavanger Sola,58.88056267,5.631326997,350804
2018-05,Stavanger Sola,58.88056267,5.631326997,378451
2018-06,Stavanger Sola,58.88056267,5.631326997,398009
2018-07,Stavanger Sola,58.88056267,5.631326997,373241
2018-08,Stavanger Sola,58.88056267,5.631326997,389280
2018-09,Stavanger Sola,58.88056267,5.631326997,391845
2018-10,Stavanger Sola,58.88056267,5.631326997,391552
2018-11,Stavanger Sola,58.88056267,5.631326997,357083
2018-12,Stavanger Sola,58.88056267,5.631326997,298123
2019-01,Stavanger Sola,58.88056267,5.631326997,309630
2019-02,Stavanger Sola,58.88056267,5.631326997,301758
2019-03,Stavanger Sola,58.88056267,5.631326997,359879
2019-04,Stavanger Sola,58.88056267,5.631326997,332093
2019-05,Stavanger Sola,58.88056267,5.631326997,378951
2019-06,Stavanger Sola,58.88056267,5.631326997,412078
2019-07,Stavanger Sola,58.88056267,5.631326997,375969
2019-08,Stavanger Sola,58.88056267,5.631326997,378108
2019-09,Stavanger Sola,58.88056267,5.631326997,395428
2019-10,Stavanger Sola,58.88056267,5.631326997,400117
2019-11,Stavanger Sola,58.88056267,5.631326997,347995
2019-12,Stavanger Sola,58.88056267,5.631326997,310004
2020-01,Stavanger Sola,58.88056267,5.631326997,307303
2020-02,Stavanger Sola,58.88056267,5.631326997,305450
2020-03,Stavanger Sola,58.88056267,5.631326997,155771
2020-04,Stavanger Sola,58.88056267,5.631326997,45953
2020-05,Stavanger Sola,58.88056267,5.631326997,56199
2020-06,Stavanger Sola,58.88056267,5.631326997,93054
2020-07,Stavanger Sola,58.88056267,5.631326997,130760
2020-08,Stavanger Sola,58.88056267,5.631326997,134872
2020-09,Stavanger Sola,58.88056267,5.631326997,130453
2020-10,Stavanger Sola,58.88056267,5.631326997,133846
2020-11,Stavanger Sola,58.88056267,5.631326997,83859
2020-12,Stavanger Sola,58.88056267,5.631326997,99728
2021-01,Stavanger Sola,58.88056267,5.631326997,75280
2021-02,Stavanger Sola,58.88056267,5.631326997,67371
2021-03,Stavanger Sola,58.88056267,5.631326997,86473
2021-04,Stavanger Sola,58.88056267,5.631326997,77707
2021-05,Stavanger Sola,58.88056267,5.631326997,95449
2021-06,Stavanger Sola,58.88056267,5.631326997,133861
2021-07,Stavanger Sola,58.88056267,5.631326997,166882
2021-08,Stavanger Sola,58.88056267,5.631326997,182694
2021-09,Stavanger Sola,58.88056267,5.631326997,218559
2021-10,Stavanger Sola,58.88056267,5.631326997,261951
2021-11,Stavanger Sola,58.88056267,5.631326997,259441
2021-12,Stavanger Sola,58.88056267,5.631326997,190639
2022-01,Stavanger Sola,58.88056267,5.631326997,147476
2022-02,Stavanger Sola,58.88056267,5.631326997,173201
2022-03,Stavanger Sola,58.88056267,5.631326997,260548
2022-04,Stavanger Sola,58.88056267,5.631326997,291466
2022-05,Stavanger Sola,58.88056267,5.631326997,343375
2022-06,Stavanger Sola,58.88056267,5.631326997,374658
2022-07,Stavanger Sola,58.88056267,5.631326997,334155
2022-08,Stavanger Sola,58.88056267,5.631326997,346508
2022-09,Stavanger Sola,58.88056267,5.631326997,358133
2022-10,Stavanger Sola,58.88056267,5.631326997,350780
2022-11,Stavanger Sola,58.88056267,5.631326997,313230
2022-12,Stavanger Sola,58.88056267,5.631326997,276713
2023-01,Stavanger Sola,58.88056267,5.631326997,261201
2023-02,Stavanger Sola,58.88056267,5.631326997,260678
2009-01,Bergen Flesland,60.29193095,5.221995832,343341
2009-02,Bergen Flesland,60.29193095,5.221995832,353955
2009-03,Bergen Flesland,60.29193095,5.221995832,415768
2009-04,Bergen Flesland,60.29193095,5.221995832,391625
2009-05,Bergen Flesland,60.29193095,5.221995832,433228
2009-06,Bergen Flesland,60.29193095,5.221995832,472627
2009-07,Bergen Flesland,60.29193095,5.221995832,405586
2009-08,Bergen Flesland,60.29193095,5.221995832,430757
2009-09,Bergen Flesland,60.29193095,5.221995832,439862
2009-10,Bergen Flesland,60.29193095,5.221995832,460607
2009-11,Bergen Flesland,60.29193095,5.221995832,409382
2009-12,Bergen Flesland,60.29193095,5.221995832,345706
2010-01,Bergen Flesland,60.29193095,5.221995832,355783
2010-02,Bergen Flesland,60.29193095,5.221995832,369918
2010-03,Bergen Flesland,60.29193095,5.221995832,426050
2010-04,Bergen Flesland,60.29193095,5.221995832,304360
2010-05,Bergen Flesland,60.29193095,5.221995832,459405
2010-06,Bergen Flesland,60.29193095,5.221995832,498007
2010-07,Bergen Flesland,60.29193095,5.221995832,461272
2010-08,Bergen Flesland,60.29193095,5.221995832,486257
2010-09,Bergen Flesland,60.29193095,5.221995832,502437
2010-10,Bergen Flesland,60.29193095,5.221995832,506181
2010-11,Bergen Flesland,60.29193095,5.221995832,441433
2010-12,Bergen Flesland,60.29193095,5.221995832,378611
2011-01,Bergen Flesland,60.29193095,5.221995832,381920
2011-02,Bergen Flesland,60.29193095,5.221995832,381848
2011-03,Bergen Flesland,60.29193095,5.221995832,467377
2011-04,Bergen Flesland,60.29193095,5.221995832,437641
2011-05,Bergen Flesland,60.29193095,5.221995832,524058
2011-06,Bergen Flesland,60.29193095,5.221995832,540970
2011-07,Bergen Flesland,60.29193095,5.221995832,488115
2011-08,Bergen Flesland,60.29193095,5.221995832,516901
2011-09,Bergen Flesland,60.29193095,5.221995832,540277
2011-10,Bergen Flesland,60.29193095,5.221995832,547805
2011-11,Bergen Flesland,60.29193095,5.221995832,499059
2011-12,Bergen Flesland,60.29193095,5.221995832,415269
2012-01,Bergen Flesland,60.29193095,5.221995832,418331
2012-02,Bergen Flesland,60.29193095,5.221995832,431770
2012-03,Bergen Flesland,60.29193095,5.221995832,506693
2012-04,Bergen Flesland,60.29193095,5.221995832,457584
2012-05,Bergen Flesland,60.29193095,5.221995832,543559
2012-06,Bergen Flesland,60.29193095,5.221995832,532639
2012-07,Bergen Flesland,60.29193095,5.221995832,523496
2012-08,Bergen Flesland,60.29193095,5.221995832,534967
2012-09,Bergen Flesland,60.29193095,5.221995832,536354
2012-10,Bergen Flesland,60.29193095,5.221995832,559150
2012-11,Bergen Flesland,60.29193095,5.221995832,504969
2012-12,Bergen Flesland,60.29193095,5.221995832,410980
2013-01,Bergen Flesland,60.29193095,5.221995832,422628
2013-02,Bergen Flesland,60.29193095,5.221995832,442757
2013-03,Bergen Flesland,60.29193095,5.221995832,482990
2013-04,Bergen Flesland,60.29193095,5.221995832,537192
2013-05,Bergen Flesland,60.29193095,5.221995832,571932
2013-06,Bergen Flesland,60.29193095,5.221995832,601021
2013-07,Bergen Flesland,60.29193095,5.221995832,592162
2013-08,Bergen Flesland,60.29193095,5.221995832,590220
2013-09,Bergen Flesland,60.29193095,5.221995832,587940
2013-10,Bergen Flesland,60.29193095,5.221995832,606009
2013-11,Bergen Flesland,60.29193095,5.221995832,523344
2013-12,Bergen Flesland,60.29193095,5.221995832,440106
2014-01,Bergen Flesland,60.29193095,5.221995832,451407
2014-02,Bergen Flesland,60.29193095,5.221995832,448573
2014-03,Bergen Flesland,60.29193095,5.221995832,522796
2014-04,Bergen Flesland,60.29193095,5.221995832,519752
2014-05,Bergen Flesland,60.29193095,5.221995832,562189
2014-06,Bergen Flesland,60.29193095,5.221995832,612795
2014-07,Bergen Flesland,60.29193095,5.221995832,570260
2014-08,Bergen Flesland,60.29193095,5.221995832,576754
2014-09,Bergen Flesland,60.29193095,5.221995832,571074
2014-10,Bergen Flesland,60.29193095,5.221995832,582806
2014-11,Bergen Flesland,60.29193095,5.221995832,492088
2014-12,Bergen Flesland,60.29193095,5.221995832,423253
2015-01,Bergen Flesland,60.29193095,5.221995832,404191
2015-02,Bergen Flesland,60.29193095,5.221995832,423601
2015-03,Bergen Flesland,60.29193095,5.221995832,486243
2015-04,Bergen Flesland,60.29193095,5.221995832,493943
2015-05,Bergen Flesland,60.29193095,5.221995832,545785
2015-06,Bergen Flesland,60.29193095,5.221995832,595566
2015-07,Bergen Flesland,60.29193095,5.221995832,559903
2015-08,Bergen Flesland,60.29193095,5.221995832,568985
2015-09,Bergen Flesland,60.29193095,5.221995832,554714
2015-10,Bergen Flesland,60.29193095,5.221995832,552711
2015-11,Bergen Flesland,60.29193095,5.221995832,477481
2015-12,Bergen Flesland,60.29193095,5.221995832,408552
2016-01,Bergen Flesland,60.29193095,5.221995832,398691
2016-02,Bergen Flesland,60.29193095,5.221995832,427070
2016-03,Bergen Flesland,60.29193095,5.221995832,477553
2016-04,Bergen Flesland,60.29193095,5.221995832,477007
2016-05,Bergen Flesland,60.29193095,5.221995832,544321
2016-06,Bergen Flesland,60.29193095,5.221995832,585636
2016-07,Bergen Flesland,60.29193095,5.221995832,550176
2016-08,Bergen Flesland,60.29193095,5.221995832,562832
2016-09,Bergen Flesland,60.29193095,5.221995832,558410
2016-10,Bergen Flesland,60.29193095,5.221995832,554853
2016-11,Bergen Flesland,60.29193095,5.221995832,462131
2016-12,Bergen Flesland,60.29193095,5.221995832,409712
2017-01,Bergen Flesland,60.29193095,5.221995832,403475
2017-02,Bergen Flesland,60.29193095,5.221995832,409732
2017-03,Bergen Flesland,60.29193095,5.221995832,485552
2017-04,Bergen Flesland,60.29193095,5.221995832,478485
2017-05,Bergen Flesland,60.29193095,5.221995832,552908
2017-06,Bergen Flesland,60.29193095,5.221995832,611317
2017-07,Bergen Flesland,60.29193095,5.221995832,574447
2017-08,Bergen Flesland,60.29193095,5.221995832,586320
2017-09,Bergen Flesland,60.29193095,5.221995832,583179
2017-10,Bergen Flesland,60.29193095,5.221995832,579743
2017-11,Bergen Flesland,60.29193095,5.221995832,480030
2017-12,Bergen Flesland,60.29193095,5.221995832,418384
2018-01,Bergen Flesland,60.29193095,5.221995832,420406
2018-02,Bergen Flesland,60.29193095,5.221995832,422763
2018-03,Bergen Flesland,60.29193095,5.221995832,480881
2018-04,Bergen Flesland,60.29193095,5.221995832,517032
2018-05,Bergen Flesland,60.29193095,5.221995832,565589
2018-06,Bergen Flesland,60.29193095,5.221995832,609615
2018-07,Bergen Flesland,60.29193095,5.221995832,593981
2018-08,Bergen Flesland,60.29193095,5.221995832,612875
2018-09,Bergen Flesland,60.29193095,5.221995832,600323
2018-10,Bergen Flesland,60.29193095,5.221995832,598402
2018-11,Bergen Flesland,60.29193095,5.221995832,508140
2018-12,Bergen Flesland,60.29193095,5.221995832,440527
2019-01,Bergen Flesland,60.29193095,5.221995832,443609
2019-02,Bergen Flesland,60.29193095,5.221995832,443565
2019-03,Bergen Flesland,60.29193095,5.221995832,521575
2019-04,Bergen Flesland,60.29193095,5.221995832,507067
2019-05,Bergen Flesland,60.29193095,5.221995832,582439
